Price,Close,High,Low,Open,Volume
Ticker,QQQ,QQQ,QQQ,QQQ,QQQ
Date,,,,,
2021-04-16,332.743408203125,332.9574485934509,330.86567808724453,332.8795995293041,40860100
2021-04-19,329.6982727050781,332.3251001558623,327.77190882192366,331.1673697433248,34533100
2021-04-20,327.29522705078125,330.3209496829376,325.3202295651235,329.0367366573787,38081800
2021-04-21,330.0971984863281,330.28205295310937,324.92133279790824,326.01098248163305,36598100
2021-04-22,326.1179504394531,330.69058868482625,324.96019046607444,329.7079742744306,45936100
2021-04-23,330.2236328125,331.5370316238856,326.75035268424455,326.75035268424455,36381900
2021-04-26,332.3736877441406,332.6558386330418,329.7176452240489,330.46680140933296,30812000
2021-04-27,330.9338073730469,332.87961841706385,329.9803789635395,332.6655780145932,33187200
2021-04-28,329.8149719238281,331.6148530774857,329.1631121602387,330.60302302130884,33615700
2021-04-29,331.0019226074219,333.5120058260956,327.77186910250094,333.09366357143676,37708900
2021-04-30,328.8323669433594,331.04088174272067,327.9178332687798,328.5502456857834,38263400
2021-05-03,327.0811767578125,330.78794518001274,326.6336484395017,330.03881846341363,29729700
2021-05-04,321.1950988769531,324.84349521591616,317.3715569487685,324.5224197112812,65147000
2021-05-05,320.1151123046875,324.11376955905695,319.3367997400622,323.2478693669942,46219300
2021-05-06,322.5279541015625,322.68362256486284,317.60505400124293,319.8524636257052,46814300
2021-05-07,325.1450500488281,327.5286508565458,322.703047592043,325.3104273672346,53324500
2021-05-10,316.9336853027344,323.93858664895043,316.72935378323206,323.76347079570655,60700500
2021-05-11,316.4959411621094,317.29373093735813,310.3763561838328,311.03795460444564,71963600
2021-05-12,308.3040771484375,313.8788073666061,307.4381768923517,311.5535783666281,91164900
2021-05-13,310.68768310546875,313.66477198468937,308.3137909717378,311.2519850027308,69877800
2021-05-14,317.5466613769531,318.46116529191266,313.35341107944174,313.85934097492924,44370000
2021-05-17,315.6203918457031,317.52727900726643,312.74059882956436,315.8344323213389,39395000
2021-05-18,313.4896545410156,317.7996193733932,313.2172421511542,316.5737784643786,36528500
2021-05-19,313.84967041015625,314.1512688251632,307.73008477169446,308.08034628989066,66319100
2021-05-20,319.9205627441406,320.7767244958764,315.11443598457873,315.33818528965156,46466100
2021-05-21,318.1499328613281,321.89559641169365,317.78996246844446,321.4772540464898,50330400
2021-05-24,323.5008850097656,324.6294591888451,318.04286857331294,320.44594684886886,32475800
2021-05-25,323.9483947753906,325.7385376046756,322.7711872548108,325.0185969262469,31280300
2021-05-26,325.0769958496094,325.54397159727523,323.9289742156288,324.6197289695356,25444900
2021-05-27,323.8608093261719,325.47583612744944,323.6565074708618,324.6294130361576,27931700
2021-05-28,324.88238525390625,326.4779648140599,324.56133944475215,325.06723970760027,29927400
2021-06-01,323.80255126953125,326.69208300252126,322.4501978065147,326.2153389181343,31145400
2021-06-02,324.4348449707031,325.28126812701936,322.7128126764986,324.2208045422661,22047900
2021-06-03,321.0588684082031,322.86845868768336,319.3854694822041,321.59395464592694,37057800
2021-06-04,326.50714111328125,326.95466939755596,322.7906344154901,322.85874493656263,38736500
2021-06-07,327.4800109863281,327.5383829435211,325.2812349629894,325.971989583587,32611900
2021-06-08,327.6357727050781,330.0972232364959,325.95263495161277,329.2313228070993,27282800
2021-06-09,327.7135314941406,329.7858252532999,327.5286770476892,329.0075126193008,21485300
2021-06-10,331.1284484863281,331.23545385775753,327.6065347352298,328.0540630270044,33702100
2021-06-11,331.9942932128906,332.0040317697978,330.48630142839363,331.1381315452837,21222800
2021-06-14,335.1756896972656,335.1853985627614,331.23540453269925,332.4223504529611,27827700
2021-06-15,332.9867248535156,335.1368382047209,332.2667544231833,334.825501245157,35963800
2021-06-16,331.7705993652344,334.52390957428497,328.3070572699006,333.4537073109566,55399500
2021-06-17,335.9833068847656,336.99513729484465,330.71017373852135,330.75880715533845,59722700
2021-06-18,333.3466796875,335.4676069555695,332.59752330779384,334.3195853727494,55414900
2021-06-21,335.4184265136719,335.739874468448,331.3177505653422,333.5385475090524,32992600
2021-06-22,338.5450744628906,338.99312187242,334.9119161911646,335.21386441553926,28941600
2021-06-23,338.710693359375,339.86007647672517,337.87303809139644,338.4866844843045,27188500
2021-06-24,340.8049011230469,342.33411249791345,340.1035951853031,340.64905205630714,32581600
2021-06-25,340.3859558105469,341.61324831581214,339.78205941118216,341.36973978541266,28682800
2021-06-28,344.5256042480469,344.6619832945026,341.6132517076052,341.6716913774683,39130300
2021-06-29,345.7724609375,345.80168078039117,343.5127237285144,344.35037904150965,29426000
2021-06-30,345.22698974609375,346.00623506618297,344.64256318731924,345.61659754355355,32724000
2021-07-01,345.3633728027344,345.8698599727501,343.52243358016193,344.87635561900663,29290000
2021-07-02,349.32769775390625,349.64911601419783,347.02896120316825,347.26271993792574,32727200
2021-07-06,350.83734130859375,351.119819517782,347.23340328497983,349.9314967387944,38842400
2021-07-07,351.5776062011719,353.3406054735347,349.6197882265486,353.03865729264345,35265200
2021-07-08,349.4541931152344,350.31134785414145,345.2171686845292,346.50287106772896,50890000
2021-07-09,351.6361389160156,352.1134062201384,348.28545848157813,348.86988501784856,35184500
2021-07-12,353.009521484375,353.467318791009,351.4607808006372,353.038741324153,25717700
2021-07-13,353.009521484375,355.98031418742136,352.152366550663,352.62963384209314,39723000
2021-07-14,353.6426086425781,355.99975479057673,352.8146736169759,355.35688864335026,35336400
2021-07-15,351.1587829589844,353.75946723264275,349.15227497712925,353.5549283830806,53391600
2021-07-16,348.31463623046875,352.99973835937095,347.96396846101516,352.0159543042861,47262000
2021-07-19,345.4606628417969,345.957399984481,342.89894858433064,344.8567367734638,64404600
2021-07-20,349.4737243652344,350.9250257506509,344.6132736968415,346.39577285458944,42183700
2021-07-21,352.1718444824219,352.1718444824219,348.8211640614836,349.04520265494904,30259900
2021-07-22,354.49981689453125,354.50953702500715,352.3763994005043,352.3763994005043,30252200
2021-07-23,358.639404296875,358.9218528127302,354.4705391102674,355.8244311910564,31960800
2021-07-26,358.921875,359.3115124841818,357.08096570545763,357.9478407398788,28438100
2021-07-27,354.96728515625,358.65888318865126,350.80816972038474,358.65888318865126,57933100
2021-07-28,356.3309020996094,357.90886240097603,353.8081572033734,356.1068932679036,42066200
2021-07-29,356.96405029296875,358.1328734519502,355.7659775729783,355.7659775729783,25672500
2021-07-30,355.1036376953125,355.6880641311611,352.99972036135557,353.02894019688983,36484600
2021-08-02,355.1329345703125,357.353731728167,354.42187878451074,356.769305165538,27334100
2021-08-03,357.28546142578125,357.402340766853,352.6003595784562,355.79519037679046,35558500
2021-08-04,357.8017272949219,358.75629153288105,356.1361370995005,357.2465206547263,29602200
2021-08-05,360.0712585449219,360.3050172556397,357.90890129528225,358.61992728210447,21443900
2021-08-06,358.49322509765625,359.77895719521547,357.38284172260825,358.80492313194225,33332100
2021-08-09,359.1556091308594,359.6815661496796,357.85040698666484,358.95104056504493,25960200
2021-08-10,357.3147277832031,359.9641021847074,356.12640478564975,359.671903793984,35130800
2021-08-11,356.70098876953125,359.07763414720506,355.366566923288,358.5808970120235,34249800
2021-08-12,357.9867858886719,358.34717378418077,354.8406447431294,356.1945665399489,25969200
2021-08-13,359.24334716796875,359.5745152717135,357.84073536083304,358.33750237903445,19336200
2021-08-16,359.39910888671875,359.4380488481654,354.25621008542686,358.1231266080478,34856900
2021-08-17,356.2335205078125,357.61663235521513,353.7984351319426,356.64259820486717,44793900
2021-08-18,352.80487060546875,357.10036440211934,352.4737025901582,355.697752969533,38541900
2021-08-19,354.50946044921875,356.1848003740432,350.6133238542933,350.8665822450157,48499400
2021-08-20,358.18157958984375,358.5809371482276,355.26919734214954,355.58089539627775,39486000
2021-08-23,363.538818359375,364.2303743624474,359.2141038574624,359.22382398697044,34034700
2021-08-24,364.64923095703125,365.25312749155125,363.66544676198924,364.1329939460542,21732900
2021-08-25,365.0679931640625,365.64269947957564,364.15239867091896,364.90242400209866,20441900
2021-08-26,362.7497863769531,364.8926435250886,362.3114591494093,364.2108375018842,29133300
2021-08-27,366.27581787109375,366.782304938796,362.89591810977646,363.3829351951238,27104700
2021-08-30,370.3862609863281,370.8732780949831,367.0453010298294,367.0648007382814,27295700
2021-08-31,370.08428955078125,370.6979061000707,368.535549084227,370.62974630025866,29628200
2021-09-01,370.6979064941406,372.7726040051485,370.49336764416,371.1459836086018,28138300
2021-09-02,370.5225830078125,372.3829917927604,369.3050403259222,372.0518237503058,25453400
2021-09-03,371.6622314453125,372.06158902854844,369.3537751807719,369.3732451634306,24605400
2021-09-07,372.1882019042969,372.84081791141523,370.6102712223624,371.76937432332227,23970200
2021-09-08,370.8926696777344,372.0128028458302,368.62318351020656,372.0128028458302,32949200
2021-09-09,369.61676025390625,372.22716478427736,369.37325170312164,371.11678124978545,29399000
2021-09-10,366.8115234375,372.05183201275753,366.4803553876909,371.3310562411238,40249400
2021-09-13,366.55828857421875,369.5778006312419,364.50309061768576,369.14922319217203,48741800
2021-09-14,365.5160827636719,368.7790735478233,364.56151854828494,368.0485478991032,41826600
2021-09-15,368.233642578125,368.5843103711688,363.6751693447239,365.97390567086217,34097900
2021-09-16,368.48687744140625,369.0615540549089,364.9706282320513,366.899196932411,35193100
2021-09-17,364.12322998046875,368.0583368829785,363.08103586861984,368.0096470579533,60912300
2021-09-20,356.5992431640625,360.06088636329116,351.94792979807175,358.31542376807806,76203200
2021-09-21,357.0379638671875,359.6317705235582,355.90682812363457,358.43236966212595,41927500
2021-09-22,360.3729553222656,361.8356265950163,356.8527776516215,357.95466143839343,46972900
2021-09-23,363.6980285644531,364.73164701849356,360.8896954975819,361.5332743052497,44652000
2021-09-24,364.039306640625,364.4586282884446,361.05546009837343,361.4260081899673,36056800
2021-09-27,361.13360595703125,362.0112029215791,358.57881111791556,360.9873447559614,43338100
2021-09-28,350.9143371582031,361.08477097054373,350.4072884946912,356.5700172887131,97701600
2021-09-29,350.3389892578125,354.32720231713444,349.71493171409145,352.1819691728253,58076600
2021-09-30,349.0519104003906,353.654451138202,348.2133263769107,351.98701399882475,61384600
2021-10-01,351.2165832519531,352.25996246264947,345.56093347414003,349.67591609447834,56375500
2021-10-04,343.8447570800781,349.929460035189,341.60200637135085,349.5979247852629,76766000
2021-10-05,348.4862976074219,350.7388088998219,344.6833583967544,344.9076156047171,47232900
2021-10-06,350.71929931640625,350.99233007242776,344.3615363777154,345.268385343274,56806500
2021-10-07,353.9371032714844,356.5894143432338,353.23502005372376,353.77132081032454,39411200
2021-10-08,352.1722106933594,355.2535748095402,351.63588008536567,355.019527190838,41822300
2021-10-11,349.47119140625,354.16148831396896,349.3834049413562,350.63154992340384,34847200
2021-10-12,348.2523498535156,351.36293722226355,347.60877081780393,350.9241536239111,43905100
2021-10-13,351.0411071777344,351.7139383471416,348.5350565762104,350.5633107488975,40120800
2021-10-14,357.5060729980469,357.72059928182307,353.97616485800944,354.6392352776378,43433900
2021-10-15,359.75860595703125,359.8756148901785,357.6913687831056,358.72498737006845,40419900
2021-10-18,363.37628173828125,363.5908080414245,357.85713208297847,358.46169809416716,34513500
2021-10-19,366.1260986328125,366.174842435405,363.42504324214417,364.4489011615569,29091000
2021-10-20,365.6483154296875,367.19874336039203,364.16612287345004,366.5844166833328,31390300
2021-10-21,367.88128662109375,368.07632134478047,364.5464130561444,364.84869604717426,25469300
2021-10-22,364.7901916503906,367.58876436290967,363.12275486760194,366.62341092415636,36275800
2021-10-25,368.52490234375,369.4415120721007,364.26365805244086,366.2138864518042,32597800
2021-10-26,369.68524169921875,373.185897641837,368.50536200601954,370.7676337918499,47191300
2021-10-27,370.54339599609375,373.6149997744366,369.87056481745094,370.1338349385236,45760500
2021-10-28,374.65838623046875,374.911925449884,371.6745391024444,372.4448876673508,38007000
2021-10-29,376.50128173828125,376.66706422483475,371.2259407723358,371.5769675559267,37310100
2021-11-01,377.7884826660156,377.915252271739,374.85340919603925,376.9401380838651,30765300
2021-11-02,379.3681335449219,379.8459596955441,377.12538298953825,377.1741267919123,25135300
2021-11-03,383.3953857421875,383.8146776971914,378.8123669559417,379.855716511257,33748900
2021-11-04,388.3099060058594,389.26552845781873,384.116927625578,384.66298909580667,40265300
2021-11-05,388.6804504394531,391.01095744974236,387.2762838840358,390.08461699487043,43383800
2021-11-08,388.1539306640625,389.6751063358414,387.5103517632142,388.65124839610934,29256300
2021-11-09,385.48211669921875,389.62635166233315,384.11696289828757,389.2265513066817,50490700
2021-11-10,379.8167724609375,385.52116718846463,377.88603547495643,382.70310239545245,54937400
2021-11-11,380.8697814941406,382.97603134827784,380.52848563552294,382.8005179666293,32243000
2021-11-12,384.87762451171875,385.4139254712364,380.42134503731154,382.0205170084312,34730600
2021-11-15,384.7897644042969,386.3792051638268,382.342248225366,386.0574306013165,33716900
2021-11-16,387.52984619140625,388.02713413081284,383.86340777129936,384.05841273012476,27872900
2021-11-17,387.734619140625,389.7726040112993,386.76926571717934,387.85162806975535,28703300
2021-11-18,391.7521057128906,392.25915435272515,387.5591268144831,389.782385863176,45721500
2021-11-19,393.9364318847656,395.2138292868913,392.5615170972146,393.3903702361376,45191700
2021-11-22,389.36297607421875,398.53880162582857,389.2557278269908,395.4769593934388,61715400
2021-11-23,387.5883483886719,390.2699120613304,383.1418306430222,388.20264525140595,70098700
2021-11-24,388.8365478515625,389.11930954366755,382.7713363382208,385.10184380161866,46954400
2021-11-26,381.4646911621094,387.6469116875076,380.07025522451335,386.2524757499116,51533300
2021-11-29,389.7433776855469,390.75750473562016,385.3066201984251,386.03795581222244,54447100
2021-11-30,384.0194396972656,391.20602580979875,382.00094638044106,388.8559972719401,81332700
2021-12-01,377.4861755371094,390.5137157292153,377.01813980202394,388.3684527496686,77766500
2021-12-02,380.2067565917969,381.991202368291,374.7753637087126,376.199022015946,84416600
2021-12-03,373.59552001953125,382.57631375320864,369.47077611019176,381.57194728577787,105349100
2021-12-06,376.5891418457031,377.95429586797604,369.86082959641914,374.0830910373829,67588800
2021-12-07,387.9295959472656,388.5439225387325,383.21004768012386,383.2490605730426,56005300
2021-12-08,389.66534423828125,389.87013963197165,386.3597228030423,388.2612072648312,39204000
2021-12-09,383.9316711425781,390.24066032716263,383.73663642652474,388.4366933570873,49973700
2021-12-10,388.1051940917969,388.36846420054485,383.57088946761405,386.74977113336433,52545800
2021-12-13,382.49822998046875,388.4171493879041,382.1276818964401,388.09537485910533,50166400
2021-12-14,378.5392761230469,380.38222615468675,374.08299789020595,377.66164969471333,75199200
2021-12-15,387.16900634765625,387.52982352871624,374.32677148125055,378.285731987136,73858000
2021-12-16,377.213134765625,388.56347717029126,375.62369402177825,388.1344245857638,82591400
2021-12-17,375.3312072753906,379.5046948275117,372.26933442810804,373.79051018722816,80492500
2021-12-20,371.6903076171875,372.4811564437711,368.54642877462436,370.59678972344864,65336800
2021-12-21,380.0089111328125,380.3213533555218,371.2119314083732,374.97089202711385,48899500
2021-12-22,384.6368103027344,384.8418374406181,379.05203315770217,379.71595042064735,37042200
2021-12-23,387.5366516113281,389.0109342929627,384.8223732127448,384.9883376529458,29595500
2021-12-27,393.9415283203125,393.9415283203125,388.8058679911065,388.8351575832602,32820700
2021-12-28,392.11578369140625,395.0155730360387,391.23706596796984,394.83983545057777,33113700
2021-12-29,392.05718994140625,393.5217293581409,389.67487010649415,392.2524737820898,32248500
2021-12-30,390.8855285644531,394.02940732040173,390.29970691005315,391.84234179705027,23850100
2021-12-31,388.4446105957031,391.5787160667457,387.94665774470667,390.21181880493003,34752900
2022-01-03,392.18408203125,392.4379450393912,387.49756828729534,389.61625174467645,40575900
2022-01-04,387.0972595214844,392.76990594071793,383.9924434034849,392.73084321705915,58027200
2022-01-05,375.2052307128906,386.5310077811532,374.95136768775416,385.4081704291294,75739800
2022-01-06,374.94158935546875,378.19288339215086,371.14356614230724,373.3794378886606,70814300
2022-01-07,370.87994384765625,376.6404893322303,369.1029920183495,374.9513764953744,72652300
2022-01-10,371.1239929199219,371.641492055965,360.57932230437393,365.9590726504618,91770500
2022-01-11,376.69903564453125,376.8650000764331,368.30233784702943,370.39173171745125,68295700
2022-01-12,378.1928405761719,380.97547098010676,375.90816302868217,379.2765852682868,54576400
2022-01-13,368.7319641113281,380.2627684160022,367.7946672534968,379.5793047886717,77994000
2022-01-14,371.0263671875,371.35832582770115,365.99809214165305,366.2031490810538,80121200
2022-01-18,361.7900390625,367.3260111231739,361.02847976381724,365.1975543391798,75450900
2022-01-19,357.8162841796875,365.8321883150774,357.55264801282595,363.35222653794654,81791500
2022-01-20,353.1688537597656,365.0316188906089,352.63186780994494,361.04808417807,88610700
2022-01-21,343.37591552734375,353.61791835823607,343.0927628959581,350.97199214339076,143388900
2022-01-24,344.94781494140625,345.61176207631604,326.25053563494765,337.73253340597245,198685800
2022-01-25,336.95147705078125,342.73153950421477,333.6025704777057,338.4746255739146,124398400
2022-01-26,336.42425537109375,348.44324040821306,332.7238439148648,344.5670913641651,146559500
2022-01-27,333.0362243652344,342.9657835843847,332.01102903424174,341.13999612538197,95255700
2022-01-28,343.4833068847656,343.698107195817,329.96074980801365,334.92064363211136,108167900
2022-01-31,354.4673767089844,355.05319848745484,343.2099505743613,344.8502575133053,94326400
2022-02-01,356.8789367675781,357.53311078513343,350.6497877839255,355.8147084193648,74433000
2022-02-02,359.7786865234375,361.3506407420931,355.6779946845823,361.0186821024805,78777100
2022-02-03,345.1918640136719,353.3737607915488,344.12763581218525,350.054144694009,95384800
2022-02-04,349.5465087890625,352.856352328264,343.64928848140767,345.7093929285363,86318300
2022-02-07,346.73455810546875,352.51458972803556,345.47504599264863,350.14204326603056,58198100
2022-02-08,350.6302185058594,351.7237363773352,344.4596193212433,345.5921999155939,64720900
2022-02-09,358.0603942871094,358.1384899507996,353.5593606920272,355.1606048609372,55766400
2022-02-10,349.95654296875,357.8259984819036,348.1112389310948,351.02077129241553,112468500
2022-02-11,338.85528564453125,351.55773077327217,337.62506328514314,349.9564870803465,101569100
2022-02-14,339.2751770019531,342.68269215817605,335.7603063914419,338.29881743322676,80254400
2022-02-15,347.71087646484375,347.945193185124,343.5027698517739,344.566998017879,55128800
2022-02-16,347.6230773925781,348.6482430454724,342.419064082673,345.4555579070293,58947100
2022-02-17,337.28338623046875,345.1040052171542,336.8635290190382,344.40102521649555,61801400
2022-02-18,333.4365234375,338.6112165750789,331.12255632133497,338.22067875649054,80001500
2022-02-22,330.08770751953125,335.90683337098005,326.44590454117264,330.48801861239554,85967100
2022-02-23,321.63232421875,334.0906498068905,321.31988206205,333.2509950313989,86215400
2022-02-24,332.4407043457031,332.9777200577814,310.7362473085506,311.3025228236173,130614100
2022-02-25,337.5958557128906,337.8009126866889,329.41398711072134,333.24130014245407,78842100
2022-02-28,338.6014709472656,340.30035678010427,333.2510398261759,334.4129100432289,77515500
2022-03-01,333.4169921875,339.8511976410716,330.8882246878627,337.5762931432007,67407000
2022-03-02,339.01153564453125,340.34914334820735,332.19653583181395,334.96939314518386,70609000
2022-03-03,334.1688537597656,341.7649304270641,332.30400330621393,341.6575153746562,71089400
2022-03-04,329.3260498046875,333.24126096266144,327.00233920668967,331.80601129547387,76936300
2022-03-07,317.18011474609375,330.4781554050706,316.97508760572344,329.3162852827627,89933800
2022-03-08,315.70587158203125,325.332762599329,312.3764818868923,316.38930540045993,116153900
2022-03-09,327.0706787109375,328.42783279833134,321.3101632795259,323.9072832786369,64723400
2022-03-10,323.43865966796875,324.64936592954814,318.9864619218581,322.9993156907338,69362700
2022-03-11,316.7310485839844,326.72899115892415,316.242868783517,326.41654893555375,66228400
2022-03-14,310.6483154296875,318.8692457392652,309.9453353973799,315.49105020995813,79802600
2022-03-15,320.39239501953125,321.1735005729156,311.68328412123947,313.29427149315757,76471000
2022-03-16,332.2746887207031,332.39184709915105,320.6364697914419,324.31736435907646,105243000
2022-03-17,336.2972717285156,336.3558509153767,329.07221731974755,330.3707623566719,67810000
2022-03-18,343.1806335449219,343.47355930881037,333.4756165314779,334.63748686380086,85446300
2022-03-21,342.2265319824219,344.5727158929614,337.8274818996117,342.343865044323,73799100
2022-03-22,348.9521789550781,349.8222275832401,342.34384876467936,342.725084240584,63345900
2022-03-23,343.9373474121094,349.63657911428345,343.87869578506934,346.06846591546895,70615500
2022-03-24,351.5818786621094,351.63077489980714,343.70269297671206,345.863107159361,53555300
2022-03-25,351.28857421875,352.5789693293863,346.97750180341905,351.5231806632417,57584200
2022-03-28,356.7237854003906,356.8215480143262,350.0372343020643,351.27873298345816,56833900
2022-03-29,362.86297607421875,363.4886032323763,357.8480542638005,360.62434003774064,68073000
2022-03-30,358.8549499511719,362.6576986664745,357.36905933342405,360.9958233727957,68757700
2022-03-31,354.40704345703125,359.3535286238368,353.56632057314437,359.00158909503324,67011400
2022-04-01,353.73248291015625,355.45297985303563,350.54560622298,354.6709385001782,54527800
2022-04-04,361.0153503417969,361.0251355548036,354.3092574717849,354.5731897262691,45950200
2022-04-05,352.999267578125,360.2723646930638,351.8555016516066,359.5587304113077,62738700
2022-04-06,345.3352355957031,348.7762597754204,342.69579346851464,347.671604587619,90077100
2022-04-07,346.1563415527344,348.3558664187858,340.86770262818374,344.3380521503232,63777400
2022-04-08,341.31732177734375,345.1689359964626,340.6819095482218,344.4162205660211,61956100
2022-04-11,333.2427062988281,337.99366585039377,332.9005520081636,337.0747508219651,66107400
2022-04-12,331.8349609375,339.89009936501475,330.4565885901382,338.0034031766319,72790200
2022-04-13,338.5802307128906,339.63598961677593,331.4537611545188,332.177150962126,61367800
2022-04-14,330.83782958984375,339.1862560083834,330.6227637625243,338.66814694706324,73519400
2022-04-18,331.092041015625,333.3893285399202,328.25710378335174,329.78210532438055,58560600
2022-04-19,338.4922180175781,339.0689787274563,329.42040122842354,330.4468342178235,56515700
2022-04-20,333.5555725097656,339.76312789894456,332.3336139620128,339.3036702916706,65500000
2022-04-21,326.6539001464844,340.06611618903673,325.72522970029024,337.4462446466205,75801000
2022-04-22,318.10015869140625,328.0322387093622,317.67002701021005,326.81028048618305,82562100
2022-04-25,322.18634033203125,322.499168758726,315.1967461189143,316.4676004150015,101755900
2022-04-26,310.02545166015625,320.30944041836756,309.75170440269335,320.1237003982102,105819600
2022-04-27,309.654052734375,315.63675646062467,307.93352571083716,310.12326568045285,111204200
2022-04-28,320.65167236328125,322.48950258729093,310.39697708845495,314.6298577319818,99450000
2022-04-29,306.2227478027344,319.8891400726332,305.5873354578455,316.4383310512874,91977900
2022-05-02,311.33538818359375,311.56999459593345,302.70345932306543,305.81211361841406,115511800
2022-05-03,311.6677551269531,313.96504234228314,308.89146987864683,311.35492669061847,78185500
2022-05-04,322.2060241699219,322.88054765049253,306.8484580511445,312.146853415864,116083400
2022-05-05,305.9783630371094,317.9535545617247,302.67418296969595,317.8753623558244,154607400
2022-05-06,302.3124694824219,308.0214548168633,298.2653294595842,303.9743446269906,139572800
2022-05-09,290.48388671875,302.410210247968,289.0859737489621,296.67189952380653,113387300
2022-05-10,294.01300048828125,298.90083449116946,289.91699320722324,297.6788759904474,124124600
2022-05-11,285.2929992675781,297.2681887031671,284.4229806094794,291.7449440321204,140326100
2022-05-12,284.6184997558594,289.1153119265507,278.5478197335563,281.00152136103685,120910900
2022-05-13,295.1664733886719,296.2026916394531,287.482784092407,289.0860077003123,83684900
2022-05-16,291.74493408203125,295.4792450855164,290.4643244175993,293.4165643603501,59190400
2022-05-17,299.30157470703125,299.68281016235943,293.8076254350322,297.6201589861022,62715300
2022-05-18,284.6087646484375,295.4695156516573,283.3476953351056,294.7754516935142,79477100
2022-05-19,283.083740234375,287.78586331460826,281.12860691466454,282.80026738275313,79920700
2022-05-20,282.20391845703125,287.2090546674022,273.92392817553366,286.5541017529559,91764200
2022-05-23,286.896240234375,287.2774756736085,280.84510093697395,283.249906283337,63648400
2022-05-24,280.7962646484375,282.3799180153792,275.91821609641875,281.666313378629,73491100
2022-05-25,284.7259826660156,286.80820375029776,279.09519098265633,279.30047156149965,67144500
2022-05-26,292.6150207519531,294.16937802379573,283.6409658031417,283.9244684931405,59462200
2022-05-27,302.1658020019531,302.31243100593775,295.63566513884143,295.75296834202913,66985600
2022-05-31,301.36419677734375,304.34576264294753,297.5027972031051,302.13648265878385,60968300
2022-06-01,299.1353454589844,305.63615664043857,296.9162802701189,303.5050688555762,65341700
2022-06-02,307.3274230957031,307.50337794131923,296.5937300185986,298.0112136629873,59291300
2022-06-03,299.3309326171875,303.50513164649175,298.07964844644505,302.09743322528556,60914700
2022-06-06,300.3280029296875,305.3429242087477,298.7638904505688,303.77881172962907,51785000
2022-06-07,302.9185485839844,303.70061974056676,295.8996277640813,296.9944975503324,44900300
2022-06-08,300.7386169433594,304.7270757278671,299.8881089026427,302.11695965959603,38342100
2022-06-09,292.6834411621094,302.1169531139931,292.51727154254525,299.0474094287915,55900500
2022-06-10,282.3603515625,288.2550773512787,281.9106792504298,287.0624448282488,85963500
2022-06-13,269.23162841796875,276.00615798558107,268.3713650126276,273.47426400070475,94442000
2022-06-14,269.7204284667969,272.40873685880445,267.20807491871756,271.4311701708017,64697500
2022-06-15,276.455810546875,280.3954025805531,270.4046711688957,273.1516606419868,86051400
2022-06-16,265.3018493652344,269.86706929115337,263.23916805030774,269.4076117344043,81910300
2022-06-17,268.52777099609375,270.9716874893175,264.44154977933516,266.07406929034823,82703400
2022-06-21,275.30255126953125,277.6238624086913,272.91273154651367,273.0204562132774,51633700
2022-06-22,274.9010925292969,279.31837319078,272.1978122939211,272.7952599425798,67472900
2022-06-23,278.9951171875,279.8472301749369,274.54842528340214,277.3888118716288,57457800
2022-06-24,288.5545349121094,288.9757193550371,281.5906890875906,281.8257465327104,58422300
2022-06-27,286.43890380859375,290.4839893977777,285.3027432221023,289.91592404968713,54151500
2022-06-28,277.7120666503906,289.5731407765683,277.52596955974604,286.977615420622,61609800
2022-06-29,277.9666748046875,279.47502953624235,275.06752393221257,277.5749025068358,57302700
2022-06-30,274.51904296875,278.1038178615727,270.11153726466966,274.97938364901086,79313600
2022-07-01,276.3310852050781,276.72285759928644,271.3359049805488,273.21645431919336,56675100
2022-07-05,281.061767578125,281.17929629551327,271.06163400281076,272.58956710948763,61829300
2022-07-06,282.86395263671875,284.9697851496451,279.71993979290795,281.4437740727792,63194700
2022-07-07,288.9169616699219,289.62216391189287,283.67692013905724,283.67692013905724,56620100
2022-07-08,289.279296875,290.6505148930635,285.1362307547655,286.076490268536,59895500
2022-07-11,283.0989990234375,287.08532038361517,282.21750385429266,286.86006699801703,55273900
2022-07-12,280.3565979003906,286.2724597810351,278.76009622663025,284.35275409697044,55797100
2022-07-13,279.7786865234375,282.12935046311884,274.2644018922793,274.8324971943098,73939400
2022-07-14,280.77777099609375,281.64946230937994,274.04895251469446,277.1733873457408,63741800
2022-07-15,285.870849609375,285.97860419363474,282.1587415445203,283.77485107621396,63818100
2022-07-18,283.45159912109375,290.0726620739354,282.276282134345,288.6622577775867,59519600
2022-07-19,292.16864013671875,292.4624917806867,285.4790391624275,287.08531456627213,55172600
2022-07-20,296.8014221191406,297.9865430182789,291.8062431915184,292.5898176668118,67769400
2022-07-21,301.06201171875,301.1207760671185,294.59766438542886,297.26175777593596,55049400
2022-07-22,295.7828674316406,302.20803035415844,293.95130832130184,300.1316097608264,57127700
2022-07-25,294.09814453125,296.2823191652776,292.09029283683253,295.8121744768343,40582400
2022-07-26,288.3194885253906,292.6486526110591,287.50656156962765,292.39398710886763,50074100
2022-07-27,300.5037841796875,302.1982362907689,292.3254052089998,292.89350055065717,69304400
2022-07-28,303.442138671875,304.0200081789565,296.5272528545032,300.288321607752,55139900
2022-07-29,308.9759826660156,309.88689003257247,303.55964825513223,304.98966073194316,57501000
2022-08-01,308.7898864746094,312.2571331989976,306.10621437482854,307.2031889589633,46358800
