date,open,high,low,close,volume
2022-11-15,135.3325248000,139.5644800000,133.6397427200,138.7991264000,27656711
2022-11-16,138.7991264000,140.9151040000,137.8356812800,138.8531513600,18259366
2022-11-17,138.2138560000,140.2758086400,135.9628160000,137.4034816000,16558118
2022-11-18,137.7636480000,139.8346048000,137.5025273600,138.3129017600,14585598
2022-11-21,135.5126080000,135.9358035200,133.2615680000,134.0989548800,21762482
2022-11-22,134.0899507200,137.6736064000,133.9909049600,135.2694956800,14376998
2022-11-23,135.2694956800,136.4130240000,134.0719424000,134.8553043200,11346208
2022-11-24,135.9628160000,136.4040198400,132.3611520000,133.0904889600,15085804
2022-11-25,133.1985388800,134.0989548800,131.8209024000,132.7033100800,10676624
2022-11-28,130.4072492800,133.2705721600,127.9040928000,132.9464224000,19013147
2022-11-29,134.9903667200,139.6995424000,134.9723584000,139.6095008000,41040650
2022-11-30,139.3843968000,144.0395475200,138.6640640000,141.2392537600,25228605
2022-12-01,148.5686400000,153.0617158400,147.5421657600,148.1994694400,44092117
2022-12-02,148.3885568000,150.2614220800,146.1015001600,146.8218329600,21047820
2022-12-05,152.0622540800,153.0527116800,149.1809228800,151.7291001600,29795799
2022-12-06,151.2428755200,160.4721395200,150.4595136000,157.9329664000,43369522
2022-12-07,157.9419705600,160.0939648000,155.7809721600,156.3842508800,31128834
2022-12-08,155.7719680000,158.0680288000,154.8805561600,157.3567001600,15644818
2022-12-09,157.2396460800,165.1993235200,156.7804339200,165.0192403200,41957765
2022-12-12,163.8757120000,165.1182860800,160.1930105600,160.5891936000,29905954
2022-12-13,160.2740480000,162.8852544000,158.4912243200,161.5976595200,19276219
2022-12-14,161.5796512000,166.8200723200,160.5981977600,165.7485772800,28698912
2022-12-15,165.8566272000,167.2972928000,162.7682003200,163.8396953600,19934421
2022-12-16,162.2729715200,164.8481612800,160.8683225600,164.3439283200,18642633
2022-12-19,165.2263360000,166.3158393600,161.1744640000,162.0298592000,19418435
2022-12-20,162.0208550400,162.5250880000,152.9626700800,155.3307641600,34345756
2022-12-21,157.5728000000,158.1760787200,156.2671968000,157.1135878400,15385319
2022-12-22,158.5002284800,163.4705248000,157.2756627200,161.6246720000,24442393
2022-12-23,159.3736320000,164.7761280000,158.8333824000,162.3360006400,19861964
2022-12-26,162.3360006400,163.1553792000,159.8778649600,160.8142976000,17829834
2022-12-27,162.0748800000,164.3259200000,161.3095264000,163.0203168000,15227535
2022-12-28,162.9662918400,162.9662918400,160.1659980800,162.2369548800,13937786
2022-12-29,161.1744640000,162.0748800000,159.1395238400,160.9493600000,16850491
